project_name	publication_year	publication_doi	oil_reservoir	oil_wells	latitude	longitude	geo_loc_name	study_primary_focus	study_process	depth	temp	pH	salinity	API	NO3-	PO43-	SO42-	Ca2+	Mg2+	Na+	К+	Cl-	HCO3-	Acetate	sample_name	feature	material	collection_date	archive	archive_project	archive_accession
Shelton2016	2016	10.3389/fmicb.2016.01535	Olla Field	O26	31.79	-92.24	USA	industy	oil degradation	679.4	33.7	6.9	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	O26	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296670
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Olla 26	31.79	-92.24	USA	industry	microbial enhanced oil recovery	679	33.7	6.9	unknown	unknown	unknown	unknown	None	200.39	296.521	None	None	None	None	unknown	Olla 26 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296670
Shelton2016	2016	10.3389/fmicb.2016.01535	Olla Field	O32	31.79	-92.24	USA	industy	oil degradation	856.5	40.3	6.9	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	O32	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296682
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Olla 32	31.79	-92.24	USA	industry	microbial enhanced oil recovery	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	unknown	Olla 32 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296682
Shelton2016	2016	10.3389/fmicb.2016.01535	Olla Field	O8	31.79	-92.24	USA	industy	oil degradation	856.5	40.3	7.1	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	O8	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296667
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Olla 8	31.79	-92.24	USA	industry	microbial enhanced oil recovery	857	40.3	7.1	unknown	unknown	unknown	unknown	None	428.8346	284.3685	None	None	None	None	unknown	Olla 8 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296667
Shelton2016	2016	10.3389/fmicb.2016.01535	Olla Field	O7	31.80	-92.24	USA	industy	oil degradation	850.4	41.8	7.4	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	O7	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296684
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Olla 7	31.80	-92.24	USA	industry	microbial enhanced oil recovery	850	41.8	7.4	unknown	unknown	unknown	unknown	None	508.9906	303.8125	None	None	None	None	unknown	Olla 7 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296684
Shelton2016	2016	10.3389/fmicb.2016.01535	Olla Field	O6	31.80	-92.24	USA	industy	oil degradation	853.7	43.2	6.7	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	O6	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296668
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Olla 6	31.80	-92.24	USA	industry	microbial enhanced oil recovery	854	43.2	6.7	unknown	unknown	unknown	unknown	None	741.443	410.7545	None	None	None	None	unknown	Olla 6 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296668
Shelton2016	2016	10.3389/fmicb.2016.01535	Tullos-Urania Field	TU1	31.84	-92.31	USA	industy	oil degradation	393.2	32.0	7.2	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TU1	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296681
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Tullos Urania 1	31.84	-92.31	USA	industry	microbial enhanced oil recovery	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	unknown	Tullos Urania 1 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296681
Shelton2016	2016	10.3389/fmicb.2016.01535	Salt Field	S3	31.84	-92.38	USA	industy	oil degradation	433.7	28.4	7.5	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	S3	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296669
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Salt 3	31.84	-92.38	USA	industry	microbial enhanced oil recovery	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	unknown	Salt 3 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296669
Shelton2016	2016	10.3389/fmicb.2016.01535	Crossroads Field	CR1	31.88	-92.40	USA	industy	oil degradation	438.3	28.7	7.6	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	CR1	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296675
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Crossroads 1	31.88	-92.40	USA	industry	microbial enhanced oil recovery	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	unknown	Crossroads 1 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296675
Shelton2016	2016	10.3389/fmicb.2016.01535	Crossroads Field	CR2	31.88	-92.40	USA	industy	oil degradation	439.8	25.5	7.7	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	CR2	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296677
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Crossroads 2	31.88	-92.40	USA	industry	microbial enhanced oil recovery	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	unknown	Crossroads 2 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296677
Shelton2016	2016	10.3389/fmicb.2016.01535	Crossroads Field	CR4	31.84	-92.40	USA	industy	oil degradation	472.4	24.2	7.6	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	CR4	oil reservoir	production fluid	2014	SRA	PRJNA310850	SRS1296678
Shelton2018	2018	10.1093/femsec/fiy153	Louisiana Wilcox Group oil field	Crossroads 4	31.84	-92.40	USA	industry	microbial enhanced oil recovery	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	unknown	Crossroads 4 Oil Well	oil reservoir	grounded water	2014	SRA	PRJNA310850	SRS1296678
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	2874	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.5	48.765	None	unknown	unknown	0.0	2404.8	1216.0	None	None	30062.0	463.6	None	2874	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575240
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	2874	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.5	48.765	None	unknown	unknown	0.0	2404.8	1216.0	None	None	30062.0	463.6	None	2874	oil reservoir	grounded water	2019	SRA	PRJNA749166	SRS9634733
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	3239	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.6	37.902	None	unknown	unknown	1281.7	2404.8	1945.6	None	None	22921.9	219.6	None	3239	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575224
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	3257	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.2	63.139	None	unknown	unknown	0.0	4008.0	1824.0	None	None	39455.8	219.6	None	3257	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575219
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	4256	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.3	80.533	None	unknown	unknown	0.0	4809.6	2432.0	None	None	50399.0	256.2	None	4256	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575244
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	6038	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.4	49.192	None	unknown	unknown	0.0	3006.0	3040.0	None	None	31564.6	219.6	None	6038	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575245
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	6916	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.2	120.556	None	unknown	unknown	65.8	6412.8	3040.0	None	None	75154.0	146.4	None	6916	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575243
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	6928	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.7	42.535	None	unknown	unknown	44.4	2004.0	1337.6	None	None	26303.9	427.0	None	6928	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575220
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	6928	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.7	42.535	None	unknown	unknown	44.4	2004.0	1337.6	None	None	26303.9	427.0	None	6928	oil reservoir	grounded water	2019	SRA	PRJNA749166	SRS9634703
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	7062	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.3	43.039	None	unknown	unknown	0.0	2004.0	1337.6	None	None	26680.0	390.4	None	7062	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575242
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	7574	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.4	36.345	None	unknown	unknown	433.0	2404.8	1702.4	None	None	22546.2	292.8	None	7514	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575223
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	8001	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.7	47.128	None	unknown	unknown	0.0	2204.4	1337.6	None	None	29310.0	231.8	None	8001	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575221
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	8001	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.7	47.128	None	unknown	unknown	0.0	2204.4	1337.6	None	None	29310.0	231.8	None	8001	oil reservoir	grounded water	2019	SRA	PRJNA749166	SRS9634730
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	8533	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	8.0	14.039	None	unknown	unknown	86.4	1202.4	729.6	None	None	8266.9	805.2	None	8533	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575239
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	8533	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	8.0	14.039	None	unknown	unknown	86.4	1202.4	729.6	None	None	8266.9	805.2	None	8533	oil reservoir	grounded water	2019	SRA	PRJNA749166	SRS9634732
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	8941	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.3	62.737	None	unknown	unknown	0.0	4408.8	1702.4	None	None	39080.0	341.6	None	8941	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575222
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	9064	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.8	30.839	None	unknown	unknown	233.7	1803.6	1094.4	None	None	18788.5	549.0	None	9064	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575231
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	9064	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.8	30.839	None	unknown	unknown	233.7	1803.6	1094.4	None	None	18788.5	549.0	None	9064	oil reservoir	grounded water	2019	SRA	PRJNA749166	SRS9634731
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	9677	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	7.0	24.210	None	unknown	unknown	0.0	1202.4	972.8	None	None	14655.0	793.0	None	9677	oil reservoir	grounded water	2019	SRA	PRJNA749317	SRS9575241
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	2755-30 m3	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.6	51.411	None	unknown	unknown	48.6	3807.6	1459.2	None	None	31941.5	390.4	None	2755-30	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575230
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	2755-30 m3	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	2755-DNB	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575234
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	2755-30 m3	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	2755-SR	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575233
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	2755-30 m3	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	2755-TSR	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575235
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	AW	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	8.5	96095.000	None	unknown	unknown	2181.5	200.4	170.2	None	None	3907.0	73.2	None	AW	None	grounded water	2019	SRA	PRJNA749317	SRS9575232
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	POTP	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.6	41.363	None	unknown	unknown	19.8	3006.0	1580.8	None	None	25928.1	317.2	None	POTP	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575225
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	POTP	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	POTP-DNB	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575238
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	POTP	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	POTP-SR	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575236
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	POTP	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	POTP-TSR	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575237
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	PWRI-1	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.7	54.183	None	unknown	unknown	103.7	3607.2	1216.0	None	None	33443.5	366.0	None	PWRI-1	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575226
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	PWRI-1	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.7	54.183	None	unknown	unknown	103.7	3607.2	1216.0	None	None	33443.5	366.0	None	PWRI-1	oil reservoir	injection water	2019	SRA	PRJNA749166	SRS9634734
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	PWRI-2	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	6.6	58.570	None	unknown	unknown	51.8	4008.0	1702.4	None	None	36450.0	366.0	None	PWRI-2	oil reservoir	injection water	2019	SRA	PRJNA749317	SRS9575227
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	SW inlet	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	7.5	12.891	None	unknown	unknown	3161.9	1202.4	729.6	None	None	5260.7	268.4	None	Swin	sea	seawater	2019	SRA	PRJNA749317	SRS9575228
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	SW inlet	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	7.5	12.891	None	unknown	unknown	3161.9	1202.4	729.6	None	None	5260.7	268.4	None	Swin	sea	seawater	2019	SRA	PRJNA749166	SRS9634735
Sokolova2021	2021	10.3390/microorganisms9091818	Uzen	SW outlet	43.71	51.24	Kazakhstan	industy	taxonomic and functional diversity	None	unknown	7.5	11.764	None	unknown	unknown	2912.4	1402.8	851.2	None	None	4885.0	268.4	None	Swout	sea	seawater	2019	SRA	PRJNA749317	SRS9575229
Song2019	2019	10.1016/j.petrol.2019.02.008	Shengli	Production well	37.88	118.34	China	industy	taxonomic and functional diversity	1300	42	7.35	8.516	unknown	unknown	unknown	62	110	75	None	None	4463	836	unknown	Produced fluid	flooded oil reservoir	production fluid	2013	SRA	PRJNA337895	SRS1711545
Song2019	2019	10.1016/j.petrol.2019.02.008	Shengli	Injection well	37.88	118.34	China	industy	taxonomic and functional diversity	1300	27	7.6	9.885	unknown	unknown	unknown	154	129	91	None	None	5163	906	unknown	Injected fluid	flooded oil reservoir	injection water	2013	SRA	PRJNA337895	SRS1711544
SousaPires2021	2021	10.1016/j.ibiod.2021.105215	Campos Basin	unknown	21.65	39.57	Brazil	ecology	taxonomic and functional diversity	2631	68	7.7	41.4	20.5	unknown	unknown	2251	526	1180	13220	411	24678	None	None	DNAPA_16SV4V5	oil reservoir	formation water	2013	SRA	PRJNA679304	SRS7817582
SousaPires2021	2021	10.1016/j.ibiod.2021.105215	Campos Basin	unknown	21.65	39.57	Brazil	ecology	taxonomic and functional diversity	2631	68	7.7	41.4	20.5	unknown	unknown	2251	526	1180	13220	411	24678	None	None	DNAPA_16SV4B	oil reservoir	formation water	2013	SRA	PRJNA679304	SRS7817581
SousaPires2021	2021	10.1016/j.ibiod.2021.105215	Campos Basin	unknown	21.65	39.57	Brazil	ecology	taxonomic and functional diversity	2631	68	7.7	41.4	20.5	unknown	unknown	2251	526	1180	13220	411	24678	None	None	DNAPA_16SV4A	oil reservoir	formation water	2013	SRA	PRJNA679304	SRS7817580
SousaPires2021	2021	10.1016/j.ibiod.2021.105215	Campos Basin	unknown	21.65	39.57	Brazil	ecology	taxonomic and functional diversity	2631	68	7.7	41.4	20.5	unknown	unknown	2251	526	1180	13220	411	24678	None	None	DNAPA_16SV3V4	oil reservoir	formation water	2013	SRA	PRJNA679304	SRS7817579
Tan2013	2013	10.1139/gen-2013-0069	North Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	2012TP5: suncor tailling pond 5 tailing sample	oil sands	solid	2012	SRA	PRJNA183510	SRS624456
Tan2014	2013	10.1139/gen-2013-0069	North Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	2012TP5: suncor tailling pond 5 tailing sample	oil sands	solid	2012	SRA	PRJNA183510	SRS624456
Tan2015	2013	10.1139/gen-2013-0069	Fort McMurray, Alberta	None	55.45	-110.01	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	PAS821TP: Biofilm samples from sections of failed pipe	oil sands	solid	2010	SRA	PRJNA183510	SRS624445
Tan2016	2013	10.1139/gen-2013-0069	Fort McMurray, Alberta	None	55.45	-110.01	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	PAS821TP: Biofilm samples from sections of failed pipe	oil sands	solid	2010	SRA	PRJNA183510	SRS624445
Tan2017	2013	10.1139/gen-2013-0069	Northern Alberta	None	55.40	-110.32	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	ENCANA_PIPELINE	oil sands	solid	2010	SRA	PRJNA183510	SRS624442
Tan2018	2013	10.1139/gen-2013-0069	Northern Alberta	None	55.40	-110.32	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	ENCANA_PIPELINE	oil sands	solid	2010	SRA	PRJNA183510	SRS624442
Tan2019	2013	10.1139/gen-2013-0069	Athabasca oil sandss	None	57.02	-111.65	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Iso-alkanes	oil sands	solid	2013	SRA	PRJNA183510	SRS624438
Tan2020	2013	10.1139/gen-2013-0069	Fort McMurray	None	56.97	-111.39	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	MindOilSands	oil sands	solid	2009	SRA	PRJNA183510	SRS609755
Tan2021	2013	10.1139/gen-2013-0069	Medicine Hat Glauconitic field	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Produced water sample 10PW from MHGC oil field	oil sands	solid	2012	SRA	PRJNA183510	SRS380094
Tan2022	2013	10.1139/gen-2013-0069	Medicine Hat Glauconitic field	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Produced water sample 10PW from MHGC oil field	oil sands	solid	2012	SRA	PRJNA183510	SRS380094
Tan2023	2013	10.1139/gen-2013-0069	Alberta	None	56.04	-118.13	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Inniskillen 604.3	oil sands	solid	2008	SRA	PRJNA183510	SRS464350
Tan2024	2013	10.1139/gen-2013-0069	Alberta	None	56.04	-118.13	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Inniskillen 604.3	oil sands	solid	2008	SRA	PRJNA183510	SRS464350
Tan2025	2013	10.1139/gen-2013-0069	Alberta	None	56.04	-118.13	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Inniskillen 614.3	oil sands	solid	2008	SRA	PRJNA183510	SRS464349
Tan2026	2013	10.1139/gen-2013-0069	Alberta	None	56.04	-118.13	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Inniskillen 614.3	oil sands	solid	2008	SRA	PRJNA183510	SRS464349
Tan2027	2013	10.1139/gen-2013-0069	Horse River, Fort McMurray, AB	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	H1R	oil sands	solid	2012	SRA	PRJNA183510	SRS464093
Tan2028	2013	10.1139/gen-2013-0069	Horse River, Fort McMurray, AB	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	H1C	oil sands	solid	2012	SRA	PRJNA183510	SRS464092
Tan2029	2013	10.1139/gen-2013-0069	Suncor tailings pond 6, Wood Buffalo, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	2012TP6_6m	oil sands	solid	2012	SRA	PRJNA183510	SRS464091
Tan2030	2013	10.1139/gen-2013-0069	Medicine Hat Glauconitic field	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Produced water sample from MHGC oil field	oil sands	solid	2012	SRA	PRJNA183510	SRS380093
Tan2031	2013	10.1139/gen-2013-0069	Medicine Hat Glauconitic field	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Produced water sample from MHGC oil field	oil sands	solid	2012	SRA	PRJNA183510	SRS380093
Tan2032	2013	10.1139/gen-2013-0069	Syncrude tailings pond, Wood Buffalo, Alberta	None	57.06	-111.60	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Toluene	oil sands	solid	2011	SRA	PRJNA183510	SRS380060
Tan2033	2013	10.1139/gen-2013-0069	Syncrude tailings pond, Wood Buffalo, Alberta	None	57.06	-111.60	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Toluene	oil sands	solid	2011	SRA	PRJNA183510	SRS380060
Tan2034	2013	10.1139/gen-2013-0069	Near Fort McMurray in northeastern Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	PDSYNTPWS	oil sands	solid	2011	SRA	PRJNA183510	SRS380096
Tan2035	2013	10.1139/gen-2013-0069	Near Fort McMurray in northeastern Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	PDSYNTPWS	oil sands	solid	2011	SRA	PRJNA183510	SRS380096
Tan2036	2013	10.1139/gen-2013-0069	Syncrude, Ft. McMurray, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	SyncrudeMLSB2011	oil sands	solid	2011	SRA	PRJNA183510	SRS380091
Tan2037	2013	10.1139/gen-2013-0069	Syncrude, Ft. McMurray, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	SyncrudeMLSB2011	oil sands	solid	2011	SRA	PRJNA183510	SRS380091
Tan2038	2013	10.1139/gen-2013-0069	Alberta	None	52.12	-113.78	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Coal cuttings from Coal bed Methane well site	oil sands	solid	2010	SRA	PRJNA183510	SRS380112
Tan2039	2013	10.1139/gen-2013-0069	Alberta	None	52.12	-113.78	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Coal cuttings from Coal bed Methane well site	oil sands	solid	2010	SRA	PRJNA183510	SRS380112
Tan2040	2013	10.1139/gen-2013-0069	Syncrude tailings pond, Wood Buffalo, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	NapDC	oil sands	solid	2011	SRA	PRJNA183510	SRS380061
Tan2041	2013	10.1139/gen-2013-0069	Syncrude tailings pond, Wood Buffalo, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	NapDC	oil sands	solid	2011	SRA	PRJNA183510	SRS380061
Tan2042	2013	10.1139/gen-2013-0069	Northern Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	SCADC	oil sands	solid	2011	SRA	PRJNA183510	SRS380065
Tan2043	2013	10.1139/gen-2013-0069	Northern Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	SCADC	oil sands	solid	2011	SRA	PRJNA183510	SRS380065
Tan2044	2013	10.1139/gen-2013-0069	La Brea	None	37.00	-108.00	Trinidad and Tobago	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	TarD	oil sands	solid	2007	SRA	PRJNA183510	SRS380063
